Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,Hour
2024-12-23,21:00:23,"""CNR5065800""",Cancelled by Driver,"""CID8927033""",Bike,Noida Extension,Huda City Centre,3.1,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-04-06,20:04:40,"""CNR3050672""",Cancelled by Driver,"""CID7072566""",Bike,Khan Market,Huda City Centre,5.0,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-11-25,11:30:11,"""CNR4645249""",Completed,"""CID5962991""",eBike,Kashmere Gate ISBT,Panchsheel Park,2.3,41.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,168.0,12.28,4.3,4.4,UPI,-1
2024-11-12,07:50:30,"""CNR6197135""",Completed,"""CID5014483""",Go Mini,Moti Nagar,Ghitorni Village,10.4,16.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,217.0,47.24,4.6,4.9,Cash,-1
2024-05-14,11:37:57,"""CNR5547305""",Cancelled by Customer,"""CID8378248""",Auto,Okhla,Tilak Nagar,6.1,0.0,1.0,Change of plans,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-05-09,17:37:07,"""CNR6403761""",Cancelled by Customer,"""CID4335550""",Auto,Kirti Nagar,Badarpur,16.0,0.0,1.0,Change of plans,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-01-26,12:20:32,"""CNR5687699""",No Driver Found,"""CID6778217""",Go Mini,Kirti Nagar,Basai Dhankot,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-03-05,04:58:24,"""CNR7509619""",Cancelled by Customer,"""CID4089635""",Auto,South Extension,Kadarpur,11.3,0.0,1.0,Change of plans,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-01-10,15:20:46,"""CNR4215294""",Completed,"""CID4665477""",Premier Sedan,Sikanderpur,Patel Chowk,14.7,27.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,917.0,14.62,3.9,4.3,Cash,-1
2024-11-25,02:30:38,"""CNR3123150""",Completed,"""CID3092867""",eBike,Subhash Nagar,Moti Nagar,10.9,38.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,914.0,41.15,4.2,4.4,UPI,-1
2024-07-19,20:35:44,"""CNR4134932""",Completed,"""CID6712001""",Go Mini,Tis Hazari,Rohini,5.2,43.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,393.0,48.77,4.6,4.2,UPI,-1
2024-09-04,11:06:44,"""CNR8442785""",Completed,"""CID7651154""",Bike,IGNOU Road,Kanhaiya Nagar,11.4,21.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,133.0,30.64,4.6,3.9,Cash,-1
2024-06-18,11:54:01,"""CNR5104565""",Completed,"""CID1463708""",Premier Sedan,Chanakyapuri,Kirti Nagar,10.9,33.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,256.0,13.66,3.9,4.6,Credit Card,-1
2024-09-25,15:06:49,"""CNR5715194""",Completed,"""CID6537872""",Go Mini,Govindpuri,Noida Sector 18,11.0,39.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,135.0,11.57,3.6,4.8,UPI,-1
2024-08-05,19:14:34,"""CNR2674741""",No Driver Found,"""CID7007482""",Go Mini,Huda City Centre,Noida Sector 62,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-02-25,17:20:25,"""CNR7374628""",Cancelled by Driver,"""CID6173671""",Bike,Rohini East,Lajpat Nagar,10.6,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-01-12,14:27:41,"""CNR7498137""",Completed,"""CID9299897""",Bike,Chanakyapuri,Civil Lines Gurgaon,6.8,18.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,226.0,3.48,4.5,3.0,Uber Wallet,-1
2024-06-25,17:19:45,"""CNR6672970""",Completed,"""CID7564583""",Go Sedan,Aya Nagar,Raj Nagar Extension,6.9,28.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,832.0,32.91,4.1,4.9,Credit Card,-1
2024-09-12,13:43:11,"""CNR9249380""",Completed,"""CID5685213""",Premier Sedan,Khandsa,Tis Hazari,8.3,33.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,257.0,28.99,4.9,4.9,Uber Wallet,-1
2024-02-25,09:41:19,"""CNR4332965""",Cancelled by Driver,"""CID2809404""",Auto,Vinobapuri,Faridabad Sector 15,7.1,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-09-30,07:00:48,"""CNR4534216""",Incomplete,"""CID4657162""",Go Sedan,Rajiv Nagar,GTB Nagar,7.0,13.3,0.0,Desconocido,0.0,Desconocido,1.0,Customer Demand,428.0,3.01,0.0,0.0,Credit Card,-1
2024-04-10,18:33:33,"""CNR1951748""",No Driver Found,"""CID2938002""",Auto,Mundka,Rohini West,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-31,07:20:29,"""CNR4672986""",Cancelled by Driver,"""CID8960852""",Go Mini,Cyber Hub,Ghitorni,3.2,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-06-30,22:11:25,"""CNR1993047""",Completed,"""CID2155317""",Auto,Kirti Nagar,Tilak Nagar,5.9,43.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,656.0,7.16,3.9,4.4,UPI,-1
2024-10-27,17:57:12,"""CNR7253777""",Cancelled by Driver,"""CID3783637""",Bike,Chhatarpur,Mehrauli,9.7,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-14,22:24:03,"""CNR9205944""",No Driver Found,"""CID2975665""",Uber XL,Samaypur Badli,Ambience Mall,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-05-12,14:54:46,"""CNR4762531""",Completed,"""CID9791511""",Auto,Ghaziabad,Shahdara,5.8,43.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,969.0,21.27,4.7,4.3,Credit Card,-1
2024-11-22,00:13:50,"""CNR6177422""",Completed,"""CID3215044""",Bike,Ashok Park Main,Moti Nagar,2.5,22.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,983.0,49.78,4.6,4.8,Cash,-1
2024-02-08,10:56:12,"""CNR2608448""",Completed,"""CID5169769""",Go Sedan,Hauz Khas,Badarpur,5.1,41.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,463.0,21.25,4.2,4.7,Cash,-1
2024-10-05,22:15:02,"""CNR6026851""",Completed,"""CID6133594""",Go Sedan,Pataudi Chowk,Peeragarhi,4.0,18.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,348.0,30.57,4.2,5.0,Credit Card,-1
2024-01-15,13:52:53,"""CNR6076037""",Cancelled by Customer,"""CID7062179""",Go Sedan,Shastri Nagar,Greater Kailash,12.7,0.0,1.0,Driver asked to cancel,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-02-23,16:17:08,"""CNR3966448""",Completed,"""CID4889324""",Auto,Samaypur Badli,Okhla,2.3,44.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,439.0,37.85,4.9,4.6,Cash,-1
2024-05-18,13:57:22,"""CNR8878134""",Cancelled by Driver,"""CID7848826""",Go Sedan,Nawada,South Extension,7.1,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-12-10,18:03:59,"""CNR6443443""",Cancelled by Driver,"""CID1686959""",Auto,Jahangirpuri,Hauz Rani,4.7,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-20,14:20:44,"""CNR8878477""",Cancelled by Customer,"""CID5259729""",Premier Sedan,INA Market,Welcome,14.1,0.0,1.0,Change of plans,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-02-18,13:58:55,"""CNR4363142""",Incomplete,"""CID4559451""",Auto,Sonipat,Madipur,7.7,11.2,0.0,Desconocido,0.0,Desconocido,1.0,Vehicle Breakdown,320.0,19.51,0.0,0.0,Cash,-1
2024-07-24,11:25:41,"""CNR2765681""",Cancelled by Customer,"""CID2228162""",Auto,Jor Bagh,Shivaji Park,11.1,0.0,1.0,Driver is not moving towards pickup location,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-02-17,20:38:53,"""CNR3203477""",Completed,"""CID7343220""",Bike,Udyog Bhawan,Ashok Park Main,8.6,15.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,666.0,31.47,4.2,4.0,Cash,-1
2024-09-08,06:17:11,"""CNR2817835""",Completed,"""CID3004362""",Go Mini,Karkarduma,Subhash Chowk,9.9,30.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1361.0,12.06,4.5,4.8,Credit Card,-1
2024-02-22,11:19:06,"""CNR3609994""",No Driver Found,"""CID2703039""",Premier Sedan,IIT Delhi,IGNOU Road,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-06-20,10:05:53,"""CNR8467869""",No Driver Found,"""CID3130096""",Bike,New Delhi Railway Station,Vidhan Sabha,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-05,07:49:03,"""CNR9435112""",Completed,"""CID8876690""",Auto,RK Puram,Samaypur Badli,12.3,40.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,435.0,36.71,4.7,4.9,UPI,-1
2024-05-19,17:46:33,"""CNR2831131""",Cancelled by Customer,"""CID1170263""",Go Mini,IGI Airport,DLF City Court,17.0,0.0,1.0,Driver is not moving towards pickup location,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-10-16,13:14:23,"""CNR9959930""",Completed,"""CID5337972""",Go Sedan,Sonipat,Dilshad Garden,7.0,17.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,239.0,5.98,3.8,4.7,UPI,-1
2024-06-23,15:10:15,"""CNR9904470""",Completed,"""CID6725966""",Auto,Moti Nagar,Punjabi Bagh,4.6,29.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,607.0,24.5,4.4,4.7,Cash,-1
2024-08-10,21:38:19,"""CNR5641229""",Completed,"""CID6884557""",Go Sedan,Ramesh Nagar,Rajiv Chowk,7.0,21.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1632.0,44.84,4.4,4.8,Debit Card,-1
2024-03-24,10:28:25,"""CNR3519392""",Completed,"""CID4330172""",Premier Sedan,Badshahpur,Mehrauli,2.6,15.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,721.0,3.67,4.2,4.7,Cash,-1
2024-05-25,19:14:18,"""CNR7208423""",Completed,"""CID8572144""",Bike,Saidulajab,Indraprastha,7.5,43.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,2328.0,32.41,4.4,4.8,UPI,-1
2024-02-04,13:13:54,"""CNR3596717""",Cancelled by Driver,"""CID8580939""",Go Mini,Old Gurgaon,Vatika Chowk,6.6,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-04-24,20:28:37,"""CNR5239998""",Completed,"""CID1535942""",Go Sedan,Greater Kailash,Chanakyapuri,3.9,15.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,286.0,37.3,3.7,4.1,Credit Card,-1
2024-10-27,14:48:47,"""CNR8626386""",Completed,"""CID6488104""",Premier Sedan,Mehrauli,Akshardham,5.6,41.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,672.0,7.6,3.2,4.8,Cash,-1
2024-05-25,18:57:42,"""CNR1401168""",Completed,"""CID2578107""",Premier Sedan,Mundka,Sultanpur,2.8,16.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,751.0,20.72,3.5,4.2,Debit Card,-1
2024-11-19,04:39:18,"""CNR8910332""",No Driver Found,"""CID1229941""",Go Mini,Delhi Gate,DLF Phase 3,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-04-05,14:00:27,"""CNR3467080""",Completed,"""CID3327954""",Go Sedan,Panchsheel Park,Seelampur,4.2,39.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,73.0,19.75,3.1,4.3,Cash,-1
2024-11-04,21:24:21,"""CNR4588860""",Completed,"""CID6823367""",Bike,Welcome,Azadpur,13.1,43.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,504.0,12.36,3.8,4.9,Debit Card,-1
2024-11-25,16:17:41,"""CNR3870348""",Completed,"""CID6667215""",Go Sedan,Saidulajab,Sarojini Nagar,2.9,28.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,911.0,27.66,3.2,4.6,Debit Card,-1
2024-03-25,05:07:15,"""CNR2934263""",Completed,"""CID3123182""",Premier Sedan,Saket,Kashmere Gate ISBT,15.0,32.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,192.0,29.47,4.3,4.8,Cash,-1
2024-03-18,18:56:17,"""CNR8649779""",Completed,"""CID1478202""",eBike,MG Road,Khandsa,13.9,21.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,208.0,2.82,4.9,4.4,Cash,-1
2024-01-29,17:14:49,"""CNR1552056""",Cancelled by Customer,"""CID6419575""",Go Mini,GTB Nagar,Palam Vihar,10.6,0.0,1.0,AC is not working,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-03-29,18:51:11,"""CNR5215080""",Cancelled by Driver,"""CID8772824""",Auto,IIT Delhi,Chirag Delhi,11.1,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-03-11,14:16:33,"""CNR9623602""",Completed,"""CID9192664""",Go Mini,IGNOU Road,GTB Nagar,7.2,42.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,485.0,12.95,4.1,4.2,UPI,-1
2024-07-31,23:39:52,"""CNR1605575""",Completed,"""CID9516426""",Premier Sedan,Subhash Chowk,Qutub Minar,8.9,35.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,298.0,16.3,4.1,4.6,Cash,-1
2024-06-26,21:33:57,"""CNR4549763""",Completed,"""CID7659002""",Go Sedan,Gurgaon Railway Station,Lajpat Nagar,8.8,17.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,349.0,39.36,3.9,4.6,UPI,-1
2024-01-03,02:51:22,"""CNR6778932""",Completed,"""CID8872225""",Go Sedan,Gurgaon Sector 29,Narsinghpur,2.4,19.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,224.0,25.45,4.6,4.9,Cash,-1
2024-12-28,15:34:51,"""CNR1736495""",Incomplete,"""CID5362525""",Go Sedan,Karkarduma,Noida Film City,3.5,14.0,0.0,Desconocido,0.0,Desconocido,1.0,Other Issue,943.0,4.71,0.0,0.0,Cash,-1
2024-03-15,20:52:36,"""CNR1405417""",Incomplete,"""CID1941374""",Go Sedan,Lok Kalyan Marg,Inderlok,5.9,11.2,0.0,Desconocido,0.0,Desconocido,1.0,Vehicle Breakdown,870.0,4.26,0.0,0.0,Debit Card,-1
2024-12-27,20:31:41,"""CNR6760475""",No Driver Found,"""CID2785792""",Bike,Qutub Minar,Mayur Vihar,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-05-17,14:11:18,"""CNR7599370""",Cancelled by Driver,"""CID2185983""",Bike,Pulbangash,Jahangirpuri,7.3,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-11-12,18:52:21,"""CNR5527486""",Completed,"""CID1522967""",Auto,Sohna Road,IGNOU Road,5.0,18.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,435.0,4.54,4.5,4.2,Cash,-1
2024-10-02,17:05:41,"""CNR9229091""",Cancelled by Driver,"""CID2105258""",eBike,Jahangirpuri,Uttam Nagar,6.5,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-10-19,18:32:16,"""CNR3882280""",Completed,"""CID8466525""",Go Sedan,Pataudi Chowk,Jor Bagh,12.7,31.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,395.0,13.73,4.4,4.9,UPI,-1
2024-08-12,08:57:26,"""CNR5472109""",Completed,"""CID5048206""",Go Mini,Adarsh Nagar,Maidan Garhi,2.0,20.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,327.0,16.98,4.4,3.3,Cash,-1
2024-01-04,23:05:33,"""CNR2833289""",Cancelled by Customer,"""CID3076034""",Bike,Rithala,Sikanderpur,16.8,0.0,1.0,Wrong Address,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-09-25,07:57:52,"""CNR2678197""",Completed,"""CID7334919""",eBike,Tagore Garden,Kanhaiya Nagar,10.9,23.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,248.0,2.79,4.3,5.0,Cash,-1
2024-12-25,05:04:40,"""CNR7372127""",Cancelled by Driver,"""CID2108992""",Go Mini,Udyog Bhawan,Civil Lines Gurgaon,11.8,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-02,09:12:30,"""CNR2094763""",Completed,"""CID8322650""",Premier Sedan,Lal Quila,Tilak Nagar,11.5,26.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,84.0,3.65,4.9,4.6,Debit Card,-1
2024-04-06,14:53:05,"""CNR9806462""",Cancelled by Driver,"""CID3361602""",Auto,Anand Vihar ISBT,Chhatarpur,11.0,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-02-03,17:23:20,"""CNR5411958""",Incomplete,"""CID4138382""",Premier Sedan,Vasant Kunj,Rohini West,7.5,21.5,0.0,Desconocido,0.0,Desconocido,1.0,Vehicle Breakdown,436.0,16.4,0.0,0.0,Debit Card,-1
2024-08-28,02:54:41,"""CNR4689937""",Cancelled by Driver,"""CID3896706""",Bike,Aya Nagar,Kalkaji,3.2,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-01-07,16:10:39,"""CNR5577217""",Completed,"""CID8907160""",Bike,India Gate,Udyog Bhawan,2.2,42.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,956.0,47.25,4.6,4.6,Uber Wallet,-1
2024-11-29,20:22:11,"""CNR7665294""",Cancelled by Driver,"""CID5596375""",Auto,Aya Nagar,Rohini East,9.9,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-06-15,19:46:57,"""CNR3170614""",Cancelled by Driver,"""CID2321988""",Auto,Yamuna Bank,Rohini East,5.7,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-01-14,20:55:21,"""CNR7116878""",Completed,"""CID8235642""",Bike,Saket,Noida Film City,13.9,30.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,960.0,16.13,4.2,4.2,Cash,-1
2024-10-08,17:23:58,"""CNR3230933""",Completed,"""CID4183914""",eBike,Udyog Bhawan,Ashok Park Main,9.4,36.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,87.0,38.37,5.0,5.0,UPI,-1
2024-11-01,19:39:10,"""CNR9815636""",Completed,"""CID4412852""",Go Mini,IFFCO Chowk,Nehru Place,14.4,18.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,593.0,15.04,3.6,3.1,Uber Wallet,-1
2024-01-08,15:47:22,"""CNR4140742""",Completed,"""CID4274650""",Auto,Saket,India Gate,3.6,26.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,614.0,41.09,4.8,5.0,Cash,-1
2024-07-16,11:58:09,"""CNR8141819""",Completed,"""CID5476229""",Go Mini,Model Town,Sadar Bazar Gurgaon,12.2,36.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,677.0,38.6,4.2,3.8,UPI,-1
2024-02-09,00:26:09,"""CNR5317954""",Completed,"""CID7826673""",eBike,Udyog Vihar Phase 4,Old Gurgaon,10.7,32.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,356.0,33.9,4.3,4.6,UPI,-1
2024-04-29,13:47:33,"""CNR7496424""",Cancelled by Driver,"""CID5064084""",Bike,Govindpuri,Gwal Pahari,4.2,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-06-13,05:58:50,"""CNR1478459""",Cancelled by Customer,"""CID1606947""",Premier Sedan,Panchsheel Park,Chirag Delhi,18.0,0.0,1.0,Driver asked to cancel,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-08-01,19:07:52,"""CNR5314659""",Completed,"""CID4501581""",Go Mini,Raj Nagar Extension,Jhilmil,3.7,19.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,389.0,9.17,4.3,4.9,Cash,-1
2024-07-23,13:06:48,"""CNR2921493""",Completed,"""CID8385555""",Bike,Narsinghpur,Shastri Park,4.4,17.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,935.0,49.55,4.2,4.6,Debit Card,-1
2024-05-14,23:30:36,"""CNR9582858""",Completed,"""CID5314202""",Premier Sedan,Khan Market,Sultanpur,10.2,23.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,305.0,21.8,4.2,4.2,Credit Card,-1
2024-12-20,22:15:18,"""CNR1969497""",Completed,"""CID6204005""",Go Mini,Kalkaji,Indraprastha,12.4,35.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,969.0,27.21,4.5,4.9,Credit Card,-1
2024-03-03,23:05:23,"""CNR5072030""",Cancelled by Driver,"""CID3511147""",Bike,Anand Vihar,Khan Market,3.2,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-03-08,07:24:12,"""CNR1237120""",Completed,"""CID6327083""",Go Sedan,Udyog Bhawan,Yamuna Bank,5.1,15.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,505.0,33.49,4.4,4.9,Credit Card,-1
2024-09-05,17:12:17,"""CNR7986605""",Completed,"""CID4480832""",Go Mini,Anand Vihar,Ambience Mall,11.1,36.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,140.0,5.19,4.3,4.8,Cash,-1
2024-04-16,20:00:15,"""CNR9754371""",Incomplete,"""CID9298528""",Bike,Pitampura,Ardee City,2.6,29.0,0.0,Desconocido,0.0,Desconocido,1.0,Other Issue,455.0,15.33,0.0,0.0,Cash,-1
2024-07-08,16:30:00,"""CNR3268594""",Completed,"""CID3902163""",Bike,Delhi Gate,Paharganj,2.1,41.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,162.0,40.85,4.7,4.8,Cash,-1
2024-12-24,19:05:55,"""CNR7737967""",Completed,"""CID2705098""",Auto,Rohini East,Bhiwadi,15.0,16.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,822.0,46.89,4.6,4.9,Credit Card,-1
2024-05-08,17:42:52,"""CNR7957793""",No Driver Found,"""CID6609530""",Go Sedan,IMT Manesar,Faridabad Sector 15,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-04-23,17:43:20,"""CNR3929732""",Completed,"""CID8357268""",Go Mini,Bahadurgarh,Pitampura,13.2,32.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,449.0,2.27,4.3,3.9,UPI,-1
2024-03-28,10:06:29,"""CNR5172269""",Completed,"""CID8923020""",Auto,Gurgaon Railway Station,Vishwavidyalaya,7.3,32.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,832.0,39.67,4.6,4.1,UPI,-1
2024-12-04,18:04:58,"""CNR9249845""",Cancelled by Customer,"""CID6769747""",Go Sedan,Govindpuri,Ashram,16.7,0.0,1.0,Wrong Address,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-06-15,11:19:38,"""CNR7095332""",Completed,"""CID9131689""",Auto,Saket A Block,Inderlok,13.5,15.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,361.0,6.23,3.0,4.8,Credit Card,-1
2024-02-23,22:54:23,"""CNR1950758""",Completed,"""CID4550331""",Auto,Pragati Maidan,Tughlakabad,6.3,21.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,189.0,44.56,4.3,4.2,Credit Card,-1
2024-09-30,20:34:10,"""CNR5378529""",Cancelled by Customer,"""CID9486259""",Go Sedan,AIIMS,Adarsh Nagar,12.0,0.0,1.0,Driver asked to cancel,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-10,00:58:36,"""CNR7995906""",Cancelled by Driver,"""CID2761349""",Bike,Sarai Kale Khan,Kashmere Gate,9.3,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-01-09,17:33:35,"""CNR4044223""",Completed,"""CID2369699""",Go Sedan,IGNOU Road,Hauz Khas,5.6,30.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,333.0,28.35,4.6,3.4,UPI,-1
2024-03-30,09:32:21,"""CNR5719065""",No Driver Found,"""CID4960269""",Auto,IIT Delhi,Ardee City,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-03-20,15:02:44,"""CNR1448464""",Completed,"""CID2424239""",Auto,Rajiv Chowk,Bhikaji Cama Place,14.3,34.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,2373.0,33.48,3.9,4.3,UPI,-1
2024-11-17,13:03:11,"""CNR1303707""",Cancelled by Driver,"""CID8967636""",Go Mini,Preet Vihar,Jhilmil,9.2,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
